timestamp,temperature_c,humidity_percent,pressure_hpa,light_lux,motion_detected,battery_level,signal_strength,device_status
2025-08-18 02:05:30.159165,17.47506105902307,42.430126559201774,1009.823593660006,429.6625562277011,True,52.6267988756553,-40.414573846209066,Error
2025-08-18 02:10:30.159165,15.694723745485685,41.64241024691852,1014.2256002390993,251.1324243646935,False,67.09917468073176,-49.07135942742809,Offline
2025-08-18 02:15:30.159165,21.870108380044794,53.14496220744168,1011.2215927512143,721.2654944022972,True,52.772178618678666,-50.65669030084467,Active
2025-08-18 02:20:30.159165,20.937627832473606,55.68465941519175,1010.9918600953689,254.9626296615262,True,30.98133349525556,-50.65089904599273,Maintenance
2025-08-18 02:25:30.159165,18.696436340643384,50.48185076305391,1013.7189065057412,473.2185096320574,False,40.37736891874193,-35.919079546038816,Error
2025-08-18 02:30:30.159165,22.848845954491036,51.3015829191104,1016.9232233395935,432.15027270724835,False,13.856905874595853,-59.57466950400677,Offline
2025-08-18 02:35:30.159165,18.519301311962508,58.78697303415121,1017.4894138849359,99.11598869129514,False,74.77108947621886,-45.77308308673417,Offline
2025-08-18 02:40:30.159165,19.998518609899282,55.30488199235635,1013.6019117797374,478.00132154449176,True,73.64362007455185,-56.35910858528867,Offline
2025-08-18 02:45:30.159165,17.303008207302643,57.266719650127435,1014.7101565987655,554.6272055010023,True,33.35404494725817,-88.96627331412809,Error
2025-08-18 02:50:30.159165,18.68884264735356,52.24111841919877,1014.8570626751242,454.58028337988014,False,68.12450081204558,-92.9980010850759,Active
2025-08-18 02:55:30.159165,24.124347048474117,53.17714681706898,1016.6711332426124,804.8698714668216,True,23.359495165505045,-78.75517058549391,Active
2025-08-18 03:00:30.159165,18.73993287405233,53.71338070937504,1015.248170217256,803.6346208994546,False,98.85604208582151,-94.8625819741407,Maintenance
2025-08-18 03:05:30.159165,21.552163030747,50.21159504769605,1015.9390471526218,371.62885450844635,True,11.925463461353916,-77.62051135992017,Error
2025-08-18 03:10:30.159165,18.52188196852094,56.752345057186204,1010.8276710921348,702.9267063864672,False,14.647713327542066,-80.13272658589302,Offline
2025-08-18 03:15:30.159165,23.07641685598852,57.507667199779526,1018.9336969759003,714.5651813462109,False,92.44317467999964,-63.13458701575383,Offline
2025-08-18 03:20:30.159165,21.51839750822803,57.613357338236746,1010.1616610064557,516.5854067343696,True,41.52290872215896,-56.71765197490794,Maintenance
2025-08-18 03:25:30.159165,22.164042149214993,53.59518708681435,1015.813168436465,827.7141429202574,False,33.90998502921755,-67.70250304277772,Error
2025-08-18 03:30:30.159165,21.99307141483211,49.942395194542605,1016.7440737741387,237.98364049277149,True,95.88824747060588,-78.17688933057747,Active
2025-08-18 03:35:30.159165,20.730846625487956,59.141424630131176,1016.578984047657,679.6853537514681,True,100.50794876480076,-77.68542822244528,Active
2025-08-18 03:40:30.159165,23.633033186666978,53.99428421496565,1011.8334541198763,632.3894143030335,False,8.950468367965343,-88.87359916508157,Error
2025-08-18 03:45:30.159165,17.956946437483538,52.63363024052736,1019.4863132856692,399.23331413945397,False,76.358293150945,-46.487211930301285,Error
2025-08-18 03:50:30.159165,20.17254075943997,59.57887423578724,1012.8505047656686,590.8086899653234,False,67.064250332445,-57.29985618629302,Offline
2025-08-18 03:55:30.159165,22.313266579614158,52.48612700645977,1015.8540579167835,335.05373641307614,True,93.42581743545823,-84.36640881025663,Active
2025-08-18 04:00:30.159165,21.51473609024217,55.60378904602972,1009.1268566484121,441.8091332369033,False,62.71166972249415,-69.71106039059639,Error
2025-08-18 04:05:30.159165,22.947002621818214,47.07103848148075,1019.5355839730221,486.9838717895381,True,83.17186284536511,-68.88702851872158,Error
2025-08-18 04:10:30.159165,22.838465192896347,53.08430610238777,1010.5202231408256,442.3764911022729,True,36.37362291089937,-42.504242237777426,Active
2025-08-18 04:15:30.159165,20.89810436641135,51.5317025968011,1019.9519570291764,621.1038581288916,False,83.17788380326702,-44.80333237836562,Active
2025-08-18 04:20:30.159165,23.809190978230305,43.96886472230647,1016.1661421986877,782.0800625564301,True,95.78202725651929,-85.60268374929689,Active
2025-08-18 04:25:30.159165,22.81988601893757,55.90742583437534,1015.0455211161436,309.5348505728248,False,77.66824839545836,-44.61860977032841,Error
2025-08-18 04:30:30.159165,22.328301780686697,51.460019975029304,1015.0734929180325,855.6296045195818,False,97.79797997149961,-50.43879515321343,Error
2025-08-18 04:35:30.159165,23.176399045130516,46.63701395026154,1017.9654302598635,248.87120385996994,False,19.86027472527297,-87.09384136274339,Error
2025-08-18 04:40:30.159165,22.159740347493365,58.35934899984771,1011.5939958338623,376.8876554530645,False,60.43638293569602,-60.87326544458874,Error
2025-08-18 04:45:30.159165,22.498998735536667,53.37561457741592,1015.3276896235272,804.7061598598895,False,29.035970819780363,-95.73408995003678,Error
2025-08-18 04:50:30.159165,25.338079021978448,63.300007346717926,1015.299956904967,226.32581423043047,False,16.27224352398813,-99.36311112364459,Active
2025-08-18 04:55:30.159165,22.86568590948233,48.26075908091095,1014.314736042479,474.8006515174177,False,33.76909190833924,-89.80507080816615,Error
