timestamp,temperature_c,humidity_percent,pressure_hpa,light_lux,motion_detected,battery_level,signal_strength,device_status
2025-08-18 00:54:20.086811,21.549614353766597,55.08107275963957,1013.4181155083168,585.1277531520202,True,23.66813284342271,-71.62261325678571,Error
2025-08-18 00:59:20.086811,23.469156164934894,47.1317617880065,1007.9371323284279,492.5418399266138,False,28.477486989318265,-48.857008041993296,Offline
2025-08-18 01:04:20.086811,20.556157163099368,48.320605443065716,1010.6196769261878,287.19027901504694,True,85.9047551447298,-40.62425938287935,Active
2025-08-18 01:09:20.086811,21.14119799682386,48.74751421328327,1015.7664020609894,830.3597982448699,True,90.6558977532997,-100.51991783507533,Active
2025-08-18 01:14:20.086811,24.10359133853607,51.9705099092322,1010.5665358711647,658.6540345365677,False,89.20261858371119,-60.77223276529943,Active
2025-08-18 01:19:20.086811,22.7463456106509,53.10375046938883,1011.2409491764803,702.5999176752181,False,31.59652537729953,-68.19580332024482,Maintenance
2025-08-18 01:24:20.086811,17.396909659508466,43.104869542558355,1012.3655367063576,437.980497304036,False,37.034304602624886,-36.30610096221285,Offline
2025-08-18 01:29:20.086811,20.778430119991732,61.546553493524975,1016.6174861356551,316.21865705821654,False,76.44588115896958,-76.93339455838446,Error
2025-08-18 01:34:20.086811,26.34836953585822,45.66088845035503,1012.257175997264,346.7876261435667,True,35.49612481232686,-80.28596909019717,Offline
2025-08-18 01:39:20.086811,22.084699941448644,52.726425546381385,1015.9270648600176,318.49441250184276,False,56.74213179930059,-46.506767683804476,Offline
2025-08-18 01:44:20.086811,18.185830043290977,58.34441156127177,1016.9000312785403,529.5727796908229,True,65.42012285092058,-83.33510615747616,Error
2025-08-18 01:49:20.086811,18.63018665308113,50.625612549455276,1015.4226759309363,538.7417660043665,False,76.82096925067619,-36.84610289033903,Active
2025-08-18 01:54:20.086811,22.336230939640703,55.31418945079541,1012.7894564242592,478.422192164055,True,93.91788714112066,-63.313369485769854,Offline
2025-08-18 01:59:20.086811,19.08746710663494,64.01880798567973,1013.2191313916825,460.9511472753907,True,56.24874340973509,-56.62048654580701,Active
2025-08-18 02:04:20.086811,22.75105604833767,58.441251379586525,1016.3340662651985,569.1226820295689,False,90.47571130876945,-74.26760231611344,Active
2025-08-18 02:09:20.086811,22.225836303588686,55.90517876113011,1013.937309323559,357.220665650875,False,71.249940555453,-70.3173421730015,Maintenance
2025-08-18 02:14:20.086811,21.88541423365035,52.54049404634914,1015.3671579765983,513.3766237176839,False,80.10803756888865,-51.467067007095814,Maintenance
2025-08-18 02:19:20.086811,20.93658436943969,51.06819517794534,1016.333818815021,798.845095218115,False,66.94277368921955,-48.798090451072774,Maintenance
2025-08-18 02:24:20.086811,26.75668554438094,56.95511427291322,1012.034897924564,555.6012172682681,False,82.6261668859861,-39.49659799072945,Offline
2025-08-18 02:29:20.086811,20.295130649509385,50.04511503036006,1014.5530474880013,478.84020596612805,False,99.60156166507268,-85.88098990663201,Active
2025-08-18 02:34:20.086811,23.119108948388337,56.33951406142903,1011.5857634203528,834.4265259647493,False,22.06577055784668,-78.50438130153226,Offline
2025-08-18 02:39:20.086811,20.926118904118628,54.60096016292511,1013.8828495408775,643.4221481282059,True,78.17486894938548,-99.21434053565355,Active
2025-08-18 02:44:20.086811,24.487435203420176,51.24757427863457,1016.9544340846762,376.3702485429686,False,57.35413883513691,-79.74738113977196,Offline
2025-08-18 02:49:20.086811,21.85016417938932,53.2272730035612,1015.4466702170744,277.8377781796694,True,86.95013551760252,-70.30109854384526,Offline
2025-08-18 02:54:20.086811,21.356305397680565,53.8717178430544,1010.560179464023,277.8692978500365,False,13.026594682370293,-97.33303350686823,Error
2025-08-18 02:59:20.086811,24.820991404115162,55.1680555678579,1024.224842190992,508.96836028816875,True,42.84277604085548,-88.93107980897382,Error
2025-08-18 03:04:20.086811,25.288416129662664,54.84990955803511,1014.3792881037119,477.82287970110923,False,33.78965375896052,-47.55884893571607,Active
2025-08-18 03:09:20.086811,23.237367049861938,54.65945722370178,1016.5613020832719,303.19726165781003,True,75.00340210006478,-57.6628414215596,Maintenance
2025-08-18 03:14:20.086811,25.43402039827411,53.73174955360659,1014.4480981010478,238.63941890206354,False,40.716077459892134,-35.23249508501703,Active
2025-08-18 03:19:20.086811,24.777918885357224,55.43199700697913,1009.1399773222265,971.5773428008976,False,92.56343689850428,-67.19187571915195,Error
2025-08-18 03:24:20.086811,23.924759675044896,48.94187100488436,1013.1931803625055,429.33381635281705,True,20.94078501431617,-90.72462433490439,Offline
2025-08-18 03:29:20.086811,20.810831994229567,62.100707503932206,1016.5291270458996,276.94897398760776,True,48.7455107472245,-53.82530294483017,Maintenance
2025-08-18 03:34:20.086811,22.740462764183356,59.01826145565318,1018.9157715345669,647.7955104349869,False,68.29266014660985,-66.77812544867214,Error
2025-08-18 03:39:20.086811,23.274857582898147,62.98528303062419,1023.424747595457,532.3850230630608,False,18.526021086716575,-90.64440457699783,Error
2025-08-18 03:44:20.086811,22.89536723277538,51.121627012485206,1016.6314937716369,661.3057157760359,False,83.32701358616394,-31.64977891758773,Error
2025-08-18 03:49:20.086811,24.590767991003187,57.2807640252454,1016.2834815928669,523.0013875635137,False,28.8906436006386,-90.92746485445669,Active
2025-08-18 03:54:20.086811,20.871362689475962,55.75237078126205,1014.0829743429545,755.3764081986017,False,55.544720250425264,-33.716223037964795,Offline
2025-08-18 03:59:20.086811,22.17614993441869,62.034160745409956,1017.9237343364329,677.8670240923408,True,81.9499769515767,-70.75781840810103,Active
2025-08-18 04:04:20.086811,23.914547431784616,56.557588429426815,1018.524416406478,705.7473373295248,True,39.692185301126806,-48.917887319045754,Offline
2025-08-18 04:09:20.086811,24.28186549301886,57.035918233210715,1014.1904751309211,305.80470054035624,True,12.588839994239933,-87.75635928008606,Offline
2025-08-18 04:14:20.086811,23.966814964752395,62.372054956717655,1014.4068745707194,462.27624632916087,True,40.95547043532271,-84.82195960338032,Error
2025-08-18 04:19:20.086811,26.388898151464332,63.75123916560189,1019.7468400088101,671.8193093606844,True,53.6600774961574,-59.715922955794895,Offline
2025-08-18 04:24:20.086811,26.743585192943048,69.56628612904191,1019.4459023933036,446.9843004890366,True,53.15005690953665,-49.38344672520343,Maintenance
2025-08-18 04:29:20.086811,27.166076982208004,58.444780605728134,1014.5230258409919,521.6020433351846,True,38.00107743370912,-86.60711468107377,Error
2025-08-18 04:34:20.086811,25.270466596387763,57.17738576530112,1016.7273905087341,749.537369618684,True,79.79278842175738,-43.73045442299587,Active
2025-08-18 04:39:20.086811,22.564826587324575,64.52123879854217,1011.8607146221167,454.5550847871404,False,71.98969351229428,-74.17615668683938,Active
2025-08-18 04:44:20.086811,26.997322771584997,67.93682596001642,1016.3791665564447,488.6213694027284,False,17.93075421546459,-39.47563271239137,Maintenance
2025-08-18 04:49:20.086811,23.00433888350792,60.33669385524819,1018.7530000704827,533.9693258410687,True,15.377216387048117,-69.79464647389372,Error
2025-08-18 04:54:20.086811,27.35221555489238,62.254626979118356,1016.6941474380723,456.0933309578978,False,43.16019249040783,-39.00894181096832,Maintenance
2025-08-18 04:59:20.086811,25.320304739387684,66.47293889149009,1018.7445333020089,522.4959554359721,True,100.71781386142771,-88.76689020787629,Active
2025-08-18 05:04:20.086811,27.56339500380556,52.515296802264665,1014.7159328766967,981.9094138987241,True,104.90188420213289,-55.522078429448776,Error
2025-08-18 05:09:20.086811,20.90205873294271,67.09239866825538,1016.7652356850132,375.61600033594067,True,69.33520004488382,-77.28158014398576,Maintenance
2025-08-18 05:14:20.086811,25.677561000921653,68.56271259387604,1013.7309510532268,371.1202690338094,True,77.13665304019109,-88.99896914011337,Active
2025-08-18 05:19:20.086811,24.717095412970806,66.71196278879998,1016.0193513120029,414.19529823290145,False,31.3988518275303,-67.19152377112016,Error
2025-08-18 05:24:20.086811,25.75725426927412,54.641004043338306,1011.3244017221867,410.4888234235785,True,56.809884412947376,-76.93239830983389,Active
2025-08-18 05:29:20.086811,25.587846513429838,54.65181889735211,1012.1039946964606,442.84627225508416,True,39.825643008295636,-92.15391204944846,Offline
2025-08-18 05:34:20.086811,28.687380087571942,64.30226415999367,1015.8683399073642,305.0458456351399,True,27.61544906978761,-46.6947966575757,Offline
2025-08-18 05:39:20.086811,21.673010272186737,63.98785474081598,1022.4021239950611,439.9506823134627,True,89.84407015728993,-57.49016231083555,Error
2025-08-18 05:44:20.086811,25.895902641873587,59.456210503295175,1021.5787458414343,443.6791254867235,False,70.31439835266936,-29.38843388474492,Active
2025-08-18 05:49:20.086811,28.236351442887585,59.064895622387894,1016.2522152192721,514.3111492525867,True,16.813824334096388,-42.61247836296704,Active
2025-08-18 05:54:20.086811,26.6777308235672,61.48214379169789,1020.3708286209958,500.1746328124775,False,74.32859934449802,-38.80643037395924,Error
2025-08-18 05:59:20.086811,27.9874690535763,73.95609924643888,1023.4704011614497,639.0320766116316,True,47.10274282328547,-45.71342140735147,Active
2025-08-18 06:04:20.086811,25.218397298194038,65.36659210935592,1015.1941438641853,498.69791102403076,False,54.84346241404457,-78.4518345884382,Error
2025-08-18 06:09:20.086811,26.329870266073126,59.294706270310265,1010.2750904334645,311.36445234212215,True,47.74186966270874,-90.1833462412047,Active
2025-08-18 06:14:20.086811,27.228008354209265,63.52215231200289,1018.1222280478423,705.4784699273677,False,33.809398703491,-92.26607917460727,Offline
2025-08-18 06:19:20.086811,28.51723087685704,70.30541230817336,1014.3883688618378,284.66806381306833,True,86.40668417025037,-98.96527128642836,Maintenance
2025-08-18 06:24:20.086811,23.229481113093897,65.7059251423695,1021.1190227800752,455.66092488742527,True,41.0091070353128,-33.99529159831495,Active
2025-08-18 06:29:20.086811,21.726589581903976,60.396418882813286,1016.2958450861346,473.76391501783814,False,100.48987613564186,-62.76837540906659,Offline
2025-08-18 06:34:20.086811,24.700745529264438,65.41891091596703,1016.2746497064032,302.93979788699664,False,73.66422601481334,-33.880527248419604,Offline
2025-08-18 06:39:20.086811,31.687452746010898,63.593379397332306,1021.5704663018547,281.4303886616783,True,100.08760427161262,-72.80480673254277,Error
2025-08-18 06:44:20.086811,28.122896294844807,69.53118590076369,1017.9457814300873,555.7553034494525,False,69.91974964311758,-61.35119726917852,Offline
2025-08-18 06:49:20.086811,27.335009466876564,73.35625628524059,1018.3919176192841,334.7465248722857,False,29.007124402369197,-64.87119382007064,Active
2025-08-18 06:54:20.086811,28.205182453193164,76.04766152663649,1020.7849997550375,423.64084011461546,False,36.147731224866746,-42.75425574944546,Active
2025-08-18 06:59:20.086811,25.770056606865538,66.81212489732603,1014.2306162210224,507.6470275090575,True,16.55429332805166,-61.81150619610913,Offline
2025-08-18 07:04:20.086811,27.668224983939005,55.90655482194345,1015.8280459188364,875.2706921684271,False,33.58326589439901,-88.98694009719058,Error
2025-08-18 07:09:20.086811,26.219564459236523,63.62409767801267,1019.7876054350014,342.91660946664814,True,23.54603106343835,-92.11536253280788,Error
2025-08-18 07:14:20.086811,21.786560666148173,71.64672250954708,1018.9515617910687,533.5150603879819,False,56.83016153267934,-52.45751754589033,Error
2025-08-18 07:19:20.086811,28.17859007992891,65.37860586661093,1019.6787177437319,130.7020696611792,True,51.01078930419372,-63.50106191178047,Maintenance
2025-08-18 07:24:20.086811,29.674729299003932,78.2171967350829,1019.0990273318208,465.43973227561344,True,40.831685101647466,-98.58571210586628,Active
2025-08-18 07:29:20.086811,25.497557080236383,68.21591346640365,1020.1155353182736,326.43017192774533,False,72.05721500270809,-51.86814743270489,Offline
2025-08-18 07:34:20.086811,26.461234193515455,74.88666470455304,1014.2509447943726,805.871441796623,True,74.42301073209552,-57.940547553943695,Offline
2025-08-18 07:39:20.086811,25.463271049042824,74.70933959685321,1021.1079418356632,351.4208344149798,False,64.96421084926041,-38.131048357716026,Error
2025-08-18 07:44:20.086811,26.539419556059467,61.150313332614225,1016.8750695411461,712.3795502056265,True,12.98591629151446,-88.24102354168208,Maintenance
2025-08-18 07:49:20.086811,25.990744415449548,61.47596093221089,1017.1097330047623,310.6292456985005,True,31.28072271302242,-39.79172828892395,Maintenance
2025-08-18 07:54:20.086811,25.3545949234307,70.48581602633429,1013.1243860218445,450.3632915651903,False,13.22895533309482,-100.03763807009625,Maintenance
2025-08-18 07:59:20.086811,29.601340882847982,70.96666894888787,1021.5444307290758,614.3131669431332,True,52.90793473803735,-83.94477619956368,Offline
2025-08-18 08:04:20.086811,24.869816086777128,61.21616277013447,1015.6950382426435,124.64997239726716,True,23.576247849090517,-53.33854365641184,Offline
2025-08-18 08:09:20.086811,27.007068336839254,59.0989795296423,1021.3424108582428,522.4609152616706,False,18.7531193111984,-75.11403548215932,Active
2025-08-18 08:14:20.086811,28.117255592730963,71.3410369559912,1023.3514668212324,418.3763057117432,False,76.8217735254032,-73.7453522659508,Offline
2025-08-18 08:19:20.086811,27.835709699222303,69.68312212782477,1017.6809790813397,689.1091905551151,False,72.61932243327286,-92.85787834177246,Maintenance
2025-08-18 08:24:20.086811,26.45293922403517,68.87927555600739,1019.9515527863318,619.4767063837902,True,24.604505163109597,-67.30646832065237,Active
2025-08-18 08:29:20.086811,27.798325994450586,67.12254384648021,1016.407848001283,647.9690666612069,True,18.727401744576806,-94.26245563610095,Maintenance
2025-08-18 08:34:20.086811,27.81887308353781,66.029249108311,1021.2859888460277,397.9265634436651,False,79.63009086807298,-52.37466323275497,Offline
2025-08-18 08:39:20.086811,31.875083295336776,72.112823085524,1025.867872345948,526.9471688822816,True,28.28043622584059,-44.67942560378839,Offline
2025-08-18 08:44:20.086811,26.803953351342148,64.59166055692629,1015.7561714004781,227.97291088761202,True,21.366615968608357,-70.96968288757401,Offline
